Record ID,store_name,Store Type,Street Number,Street Name,Additional Address,city,state,Zip Code,Zip4,County,latitude,longitude,Authorization Date,End Date
1247299,Lo Maximo Deli Grocery Llc  ,Small Grocery Store,710,Beck St, ,Bronx,NY,10455,5104,BRONX,40.81511,-73.89999,7/25/2016,9/24/2018
1247299,Lo Maximo Deli Grocery Llc  ,Small Grocery Store,710,Beck St, ,Bronx,NY,10455,5104,BRONX,40.81511,-73.89999,10/9/2018,5/22/2019
1247299,Lo Maximo Deli Grocery Llc  ,Small Grocery Store,710,Beck St, ,Bronx,NY,10455,5104,BRONX,40.81511,-73.89999,5/31/2019, 
747064,Longwood Deli & Grocery  ,Medium Grocery Store,978,Longwood Ave, ,Bronx,NY,10459,5108,BRONX,40.81718,-73.89781,7/7/2005,7/4/2006
784780,LONGWOOD DELI & GROCERY INC  ,Small Grocery Store,978,Longwood Ave, ,Bronx,NY,10459,5108,BRONX,40.81718,-73.89781,7/27/2006,2/24/2009
340306,LOPEZ GROCERY & DELI  ,Small Grocery Store,869,Bryant Ave, ,Bronx,NY,10474,5501,BRONX,40.81892,-73.88675,6/12/2001,1/2/2006
1399217,Los 2 Hermanitos II Deli Grocery Corp.  ,Convenience Store,865,E 165th St,,Bronx,NY,10459,3011,BRONX,40.82392,-73.89908,6/22/2020,8/5/2021
1399217,Los 2 Hermanitos II Deli Grocery Corp.  ,Convenience Store,865,E 165th St,,Bronx,NY,10459,3011,BRONX,40.82392,-73.89908,8/23/2021,5/15/2022
860036,Los Amigos & Bro Grocery Deli Plus Corp  ,Convenience Store,907,Southern Blvd, ,Bronx,NY,10459, ,BRONX,40.81965,-73.89283,10/7/2008,1/8/2013
808045,Los Amigos Deli Food  ,Convenience Store,907,Southern Blvd, ,Bronx,NY,10459,4511,BRONX,40.81965,-73.89283,12/26/2006,12/11/2008
1386521,Los Bancos Grocery Inc  ,Small Grocery Store,831,Dawson St,,Bronx,NY,10459,4112,BRONX,40.81878,-73.89867,5/12/2020,12/14/2023
1484982,Los Hermanos Poultry Corp  ,Meat/Poultry Specialty,966,Westchester Ave,,Bronx,NY,10459,3215,BRONX,40.82265,-73.89548,5/11/2022, 
840060,Los Hijos de Chorro Deli Grocery Corp.  ,Small Grocery Store,701,Faile St,,Bronx,NY,10474,5901,BRONX,40.81475,-73.88668,12/19/2007,7/17/2013
840060,Los Hijos de Chorro Deli Grocery Corp.  ,Small Grocery Store,701,Faile St,,Bronx,NY,10474,5901,BRONX,40.81475,-73.88668,9/18/2013,10/22/2024
1614891,Los Hijos de Chorro Deli Grocery Corp.  ,Medium Grocery Store,701,Faile St, ,Bronx,NY,10474,5901,BRONX,40.81475,-73.88668,8/29/2024,8/3/2025
1660925,Los Hijos de Chorro Deli Grocery Corp.  ,Medium Grocery Store,701,Faile St, ,Bronx,NY,10474,5901,BRONX,40.81475,-73.88668,6/26/2025, 
1533781,Loyal 2 Life Llc  ,Convenience Store,729,Tiffany St,,Bronx,NY,10474,5701,BRONX,40.81464,-73.89142,2/15/2023,6/1/2025
1359613,Lucky 2 Gourmet Deli Inc  ,Convenience Store,1007,E 163rd St, ,Bronx,NY,10459,4336,BRONX,40.821,-73.89305,5/2/2019,4/28/2022
1154488,Lucky Brothers Deli & Grocery  ,Small Grocery Store,706,Faile St, ,Bronx,NY,10474, ,BRONX,40.81469,-73.88649,9/23/2014,10/3/2018
883749,Lucky Corner Deli Grocery Inc  ,Convenience Store,978,Longwood Ave, ,Bronx,NY,10459,5108,BRONX,40.81717,-73.89771,2/25/2009,7/24/2011
1102746,Lucky One Snak Corp  ,Convenience Store,1011,E 163rd St, ,Bronx,NY,10459,4308,BRONX,40.82103,-73.89269,10/21/2013,6/1/2015
756371,Luis Angie Deli Grocery Inc  ,Small Grocery Store,976,Prospect Ave, ,Bronx,NY,10459,2904,BRONX,40.82335,-73.90006,7/19/2005,8/27/2007
830811,Luis Angie Deli Grocery Inc.  ,Medium Grocery Store,976,Prospect Ave, ,Bronx,NY,10459,2904,BRONX,40.82335,-73.90006,9/17/2007,12/14/2015
618166,M & F GROCERY CORP  ,Small Grocery Store,1202,SPOFFORD AVE, ,BRONX,NY,10474, ,BRONX,40.81382,-73.89078,6/18/2002,9/21/2005
1182069,M & Z Gourmet Deli Corp  ,Convenience Store,987,Westchester Ave, ,Bronx,NY,10459, ,BRONX,40.82335,-73.89454,4/7/2015,9/10/2020
1302849,Malema African Market  ,Large Grocery Store,946,Prospect Ave, ,Bronx,NY,10459,2904,BRONX,40.82251,-73.90038,11/29/2017,5/22/2019
1022266,Mama Maria Deli Grocery Corp  ,Convenience Store,706,Faile St, ,Bronx,NY,10474,5904,BRONX,40.81464,-73.88644,9/30/2011,5/17/2012
1050945,Mama Maria Deli Grocery Corp  ,Medium Grocery Store,706,Faile St, ,Bronx,NY,10474,5904,BRONX,40.81464,-73.88644,5/18/2012,12/17/2013
1013695,Mami's Fish Market Corp  ,Seafood Specialty,854D,E 163rd St, ,Bronx,NY,10459,3018,BRONX,40.82192,-73.90005,8/3/2011,3/18/2013
527997,MANIDA FOOD CENTER INC  ,Convenience Store,622,Manida St, ,Bronx,NY,10474,6403,BRONX,40.8125,-73.8878,5/20/2003,7/6/2020
973635,Manuel Loja GC  ,Fruits/Veg Specialty,1024,Westchester Ave, ,Bronx,NY,10459,2489,BRONX,40.82421,-73.89267,12/22/2010,12/9/2014
861543,Margarita's Grocery Store  ,Convenience Store,926,Intervale Ave,,Bronx,NY,10459,4226,BRONX,40.81996,-73.89648,8/19/2008,8/3/2021
861543,Margarita's Grocery Store  ,Convenience Store,926,Intervale Ave,,Bronx,NY,10459,4226,BRONX,40.81996,-73.89648,4/28/2025, 
1241647,Maria Food Market Corp.  ,Medium Grocery Store,920,Prospect Ave, ,Bronx,NY,10459,3958,BRONX,40.82175,-73.90072,7/7/2016, 
581286,MARIBEL GROCERY CORP  ,Small Grocery Store,941,INTERVALE AVE, ,BRONX,NY,10459, ,BRONX,40.82132,-73.89693,7/27/2004,9/19/2005
754450,MARKET MERCADO-FM  ,Farmers' Market, ,HUNTS POINT AVE SUBWAY PLZ, ,BRONX,NY,10474, ,BRONX,40.81435,-73.88566,5/20/2005,4/8/2008
379461,MARY'S GROCERY STORE  ,Small Grocery Store,874,Bryant Ave, ,Bronx,NY,10474,4702,BRONX,40.81918,-73.88667,9/16/1997,8/14/2005
814864,Mata E Cana Deli & Grocery  ,Small Grocery Store,911,E 156th St, ,Bronx,NY,10455,1832,BRONX,40.81718,-73.90134,3/23/2007,7/19/2009
960130,Mata E Cana Deli Grocery  ,Convenience Store,911,E 156th St,,Bronx,NY,10455,1832,BRONX,40.81702,-73.90092,10/18/2010,1/5/2024
960130,Mata E Cana Deli Grocery  ,Convenience Store,911,E 156th St,,Bronx,NY,10455,1832,BRONX,40.81702,-73.90092,12/11/2024, 
1315458,Mavelyn Deli Grocery Corp  ,Small Grocery Store,1034,Avenue Saint John, ,Bronx,NY,10455,3810,BRONX,40.81258,-73.90133,6/5/2018,2/17/2020
474483,MAY DELI GROCERY  ,Small Grocery Store,1000,HOE AVE, ,BRONX,NY,10459, ,BRONX,40.82333,-73.8904,7/17/2003,5/23/2007
1080073,Mealtime Inc  ,Small Grocery Store,1294,Westchester Avenue, ,Bronx,NY,10459, ,BRONX,40.8274,-73.88646,12/27/2012,5/16/2013
1113274,Medec African Market Inc  ,Small Grocery Store,1086,Southern Blvd, ,Bronx,NY,10459,2471,BRONX,40.82582,-73.89188,9/23/2013,5/5/2015
784852,Mejia Mini Market Corp  ,Small Grocery Store,1010,Longwood Ave,,Bronx,NY,10459,5106,BRONX,40.81657,-73.89696,7/14/2006, 
1027001,Metro Deli & Pizza Inc  ,Convenience Store,976,Longwood Ave, ,Bronx,NY,10459,5008,BRONX,40.81721,-73.89786,4/26/2012,1/1/2014
1027001,Metro Deli & Pizza Inc  ,Convenience Store,976,Longwood Ave, ,Bronx,NY,10459,5008,BRONX,40.81721,-73.89786,1/15/2014,4/1/2014
1512465,Mhany Food Box  ,Food Buying Co-op,739,Coster St,,Bronx,NY,10474,6445,BRONX,40.8152,-73.88776,8/12/2022, 
1208938,Mi Gente Grocery & Fruits Corp  ,Medium Grocery Store,908,E 163rd St, ,Bronx,NY,10459,4154,BRONX,40.82098,-73.89799,10/2/2015,11/17/2016
335657,MI JESUS TIENDA DE FRUTAS Y VEG  ,Combination Grocery/Other,1014,Longwood Ave, ,Bronx,NY,10459,5106,BRONX,40.81659,-73.89678,12/17/1996,8/31/2011
981201,Michelle Produce Fruits Vegetables Grocery  ,Convenience Store,928,Southern Blvd, ,Bronx,NY,10459,4506,BRONX,40.82047,-73.89188,2/3/2011,6/12/2013
1502735,"Mike & J Candy Grocery, Corp  ",Convenience Store,872,Hunts Point Ave,,Bronx,NY,10474,5614,BRONX,40.81887,-73.8891,6/13/2022,6/1/2025
1650805,"Mike & J Candy Grocery, Corp  ",Convenience Store,872,Hunts Point Ave, ,Bronx,NY,10474,5614,BRONX,40.81887,-73.8891,5/7/2025,9/17/2025
1668438,"Mike & J Candy Grocery, Corp  ",Convenience Store,872,Hunts Point Ave, ,Bronx,NY,10474,5614,BRONX,40.81887,-73.8891,8/26/2025, 
967764,Minerva Products & Vegetables  ,Small Grocery Store,571,Southern Blvd, ,Bronx,NY,10455,3704,BRONX,40.81257,-73.90269,9/21/2010,12/9/2014
824096,Mis Amigos Grocery  ,Small Grocery Store,600,Southern Blvd, ,Bronx,NY,10455,3732,BRONX,40.8126,-73.90231,6/27/2007,6/10/2009
1442429,Modina Fruits And Vegetables Corp  ,Small Grocery Store,966A,Westchester Ave,,Bronx,NY,10459,3205,BRONX,40.82279,-73.89545,4/21/2021,11/3/2022
456015,MODINA LIVE POULTRY INC  ,Meat/Poultry Specialty,966,Westchester Ave, ,Bronx,NY,10459,3205,BRONX,40.82278,-73.89551,6/3/1996,2/19/2021
456015,MODINA LIVE POULTRY INC  ,Meat/Poultry Specialty,966,Westchester Ave, ,Bronx,NY,10459,3205,BRONX,40.82278,-73.89551,7/15/2021,12/19/2022
1287335,Moe Prospect Deli And Grocery Inc.  ,Convenience Store,716,Prospect Ave, ,Bronx,NY,10455,2405,BRONX,40.81649,-73.90291,7/27/2017,2/25/2018
1250725,Moe's Gourmet Deli Plus Inc  ,Convenience Store,1007,E 163rd St,,Bronx,NY,10459,4336,BRONX,40.82114,-73.89304,9/27/2016,12/2/2018
1250725,Moe's Gourmet Deli Plus Inc  ,Convenience Store,1007,E 163rd St,,Bronx,NY,10459,4336,BRONX,40.82114,-73.89304,9/29/2025, 
1251375,Momita Grocery Inc  ,Convenience Store,911,Avenue Saint John, ,Bronx,NY,10455,2416,BRONX,40.81586,-73.90286,10/7/2016,3/24/2019
510565,"MONTELLANO FOOD CENTER, CORP  ",Small Grocery Store,716,Prospect Ave, ,Bronx,NY,10455,2405,BRONX,40.81671,-73.90278,11/4/1999,9/7/2011
1376334,Monther Food Mart And Deli Corp  ,Convenience Store,1078,E 165th St,,Bronx,NY,10459,2589,BRONX,40.825,-73.89072,10/8/2019,9/23/2025
678511,"MORELBA GROCERY STORE INC.,  ",Small Grocery Store,954,PROSPECT AVENUE, ,BRONX,NY,10459, ,BRONX,40.82255,-73.90039,6/22/1999,1/4/2010
982684,Mrd Gourmet Deli Corp  ,Convenience Store,1093A,Southern Blvd, ,Bronx,NY,10459,2417,BRONX,40.82595,-73.89199,12/8/2010,9/10/2012
1338652,Ms Grocery Food Corp  ,Convenience Store,1331,Seneca Ave, ,Bronx,NY,10474,4611,BRONX,40.81907,-73.88638,11/29/2018,11/16/2021
562013,NANDOS STORE  ,Convenience Store,1263,Spofford Ave, ,Bronx,NY,10474,5806,BRONX,40.81437,-73.88763,2/6/2001,9/21/2005
841403,NAS Famous Deli Inc  ,Small Grocery Store,901,Southern Blvd,Store #1,Bronx,NY,10459,4507,BRONX,40.81951,-73.89297,2/20/2008,10/25/2009
774363,National NR Corp  ,Combination Grocery/Other,944,Intervale Ave,Store #7,Bronx,NY,10459, ,BRONX,40.82119,-73.89681,12/21/2005,5/21/2019
1255700,Nelly's Deli Grocery Corp.  ,Small Grocery Store,1240,Spofford Ave, ,Bronx,NY,10474,5800,BRONX,40.81405,-73.88936,9/1/2016, 
882956,New Begining Restaurant Corp  ,Small Grocery Store,1294,Westchester Ave, ,Bronx,NY,10459,2611,BRONX,40.8274,-73.88646,3/12/2009,4/6/2011
1569215,"New Hope Grocery, Inc.  ",Convenience Store,944,Aldus St,,Bronx,NY,10459,3513,BRONX,40.82302,-73.89144,1/4/2024,9/2/2024
1604435,Novax Deli Corporation  ,Convenience Store,831,Dawson St,,Bronx,NY,10459,4112,BRONX,40.81887,-73.89876,8/27/2024, 
1208735,Nu Deli Corp  ,Convenience Store,1081,Southern Blvd, ,Bronx,NY,10459,2417,BRONX,40.82554,-73.89196,10/23/2015,9/20/2020
413483,OCEAN FISH MARKET  ,Seafood Specialty,859,E 149th St, ,Bronx,NY,10455,4610,BRONX,40.81186,-73.90382,7/16/2003,6/12/2013
544323,OCOA #2 FOOD MARKET  ,Small Grocery Store,860,SOUTHERN BLVD, ,BRONX,NY,10459, ,BRONX,40.81801,-73.89438,9/18/1986,1/4/2017
925503,Ocoena Deli Grocery Corp  ,Small Grocery Store,1331,Seneca Ave, ,Bronx,NY,10474,4611,BRONX,40.81912,-73.88621,12/14/2009,4/26/2017
659370,OH & SON PRODUCE CORP  ,Medium Grocery Store,1054,Southern Blvd, ,Bronx,NY,10459,3426,BRONX,40.82441,-73.89188,6/22/1995,8/24/2008
747500,Ohio Grocery Store Inc  ,Convenience Store,1048,Westchester Ave, ,Bronx,NY,10459,2410,BRONX,40.82466,-73.89182,6/17/2005,4/1/2007
278725,OLIMPIA FOOD CENTER INC  ,Small Grocery Store,798,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81663,-73.88794,3/27/2001,9/12/2010
1444523,Organic Southern Family Deli Corp  ,Convenience Store,860,Southern Blvd,,Bronx,NY,10459,5257,BRONX,40.81785,-73.89438,6/2/2021,11/23/2023
535488,ORLANDO GROCERY L.L.C.  ,Small Grocery Store,710,Beck St, ,Bronx,NY,10455,5104,BRONX,40.81505,-73.90005,3/14/2000,10/26/2010
855177,Orlando Market & Deli Inc.  ,Small Grocery Store,990,Leggett Ave,AKA 679 Fox St,Bronx,NY,10455, ,BRONX,40.81445,-73.89983,6/23/2008,10/5/2010
335552,P A B GROCERY CORP  ,Small Grocery Store,1142,E 165TH ST, ,BRONX,NY,10459, ,BRONX,40.8252,-73.88745,10/18/2001,9/29/2005
826287,Paloma Deli Grocery  ,Convenience Store,1240,Spofford Ave, ,Bronx,NY,10474,5800,BRONX,40.81403,-73.88926,8/1/2007,8/10/2016
967770,Paulino Deli Grocery Corp  ,Small Grocery Store,798,Hunts Point Ave,,Bronx,NY,10474,5920,BRONX,40.81654,-73.88766,9/13/2010,2/9/2021
967770,Paulino Deli Grocery Corp  ,Small Grocery Store,798,Hunts Point Ave,,Bronx,NY,10474,5920,BRONX,40.81654,-73.88766,9/23/2021, 
1399600,Peace And Love Deli Market Corp  ,Small Grocery Store,950,Longwood Ave,,Bronx,NY,10459,5008,BRONX,40.8175,-73.89854,2/19/2021, 
446866,PERIQUITO GROCERY  ,Small Grocery Store,926,Intervale Ave, ,Bronx,NY,10459,4226,BRONX,40.82,-73.89663,3/20/2003,2/8/2007
1517760,Perla Grocery Corp  ,Convenience Store,1142,E 165th St,,Bronx,NY,10459,2630,BRONX,40.82515,-73.88747,10/11/2022,11/14/2025
824389,Peteray Deli Grocery Corp  ,Small Grocery Store,1182,West Farm Rd, ,Bronx,NY,10459, ,BRONX,40.82612,-73.89322,7/3/2007,11/2/2010
1618824,Ponce Distributors  ,Meat/Poultry Specialty,355,Food Center Drive, ,Bronx,NY,10474, ,BRONX,40.80673,-73.87168,11/18/2024,8/27/2025
1502583,Primagro Llc  ,Small Grocery Store,902,Hunts Point Ave,,Bronx,NY,10474,5403,BRONX,40.81968,-73.88973,7/19/2022,12/14/2023
704993,PROSPECT DELI & GROCERY INC  ,Small Grocery Store,870,Prospect Ave, ,Bronx,NY,10459,3926,BRONX,40.82028,-73.90129,7/15/2004,4/30/2006
764454,Pupi's Deli Grocery Inc  ,Convenience Store,1095,Southern Blvd, ,Bronx,NY,10459,2417,BRONX,40.82618,-73.89196,2/7/2006,12/28/2008
1086081,Pura Vida Deli Grocery Corp  ,Small Grocery Store,907A,Southern Blvd, ,Bronx,NY,10459,4507,BRONX,40.8197,-73.89283,2/27/2013,9/28/2014
370343,QUETZAL DELI & GROCERY  ,Small Grocery Store,1023,Longwood Ave, ,Bronx,NY,10459,5113,BRONX,40.81652,-73.89651,1/16/2003,8/1/2005
370343,QUETZAL DELI & GROCERY  ,Small Grocery Store,1023,Longwood Ave, ,Bronx,NY,10459,5113,BRONX,40.81652,-73.89651,7/11/2006,4/28/2008
324409,R & E CORP/C-TOWN  ,Supermarket,809,Southern Blvd, ,Bronx,NY,10459,5202,BRONX,40.81696,-73.89581,2/28/1984, 
786966,R.P. Deli Grocery  ,Convenience Store,945,Aldus St,Frnt 2,Bronx,NY,10459,3512,BRONX,40.82313,-73.8914,5/17/2006,10/9/2019
467917,RAED DELI GROCERY CORP  ,Small Grocery Store,1126,Westchester Ave, ,Bronx,NY,10459,2505,BRONX,40.82568,-73.8899,5/6/2004,5/31/2005
1204213,Rafis Paninis House Deli & Grocery Corp  ,Combination Grocery/Other,998,Tiffany St, ,Bronx,NY,10459,3355,BRONX,40.82306,-73.89484,9/15/2015,1/11/2017
1614568,Rama  African Organic Food Corp.  ,Medium Grocery Store,984,Intervale Ave,Ste B,Bronx,NY,10459,3103,BRONX,40.82286,-73.89668,11/4/2024,11/24/2025
1670007,Rama African Organic Food Corp.  ,Small Grocery Store,984,Intervale Ave,Ste B,Bronx,NY,10459,3103,BRONX,40.82286,-73.89668,9/9/2025, 
996338,Real Deal Deli & Grocery Corp  ,Convenience Store,987,Westchester Ave,Frnt 3,Bronx,NY,10459,3399,BRONX,40.82336,-73.89458,3/31/2011,7/28/2013
1596008,Red Light And Tobacco  ,Convenience Store,980,Westchester Ave,,Bronx,NY,10459,4446,BRONX,40.82306,-73.89469,5/21/2024,8/18/2025
994365,Reyes Mexican Deli  ,Small Grocery Store,998,Longwood Ave Num6, ,Bronx,NY,10459,5127,BRONX,40.81694,-73.89732,3/24/2011,8/13/2020
1406984,Reyes Mexican Deli Inc  ,Convenience Store,998,Longwood Ave,#6,Bronx,NY,10459, ,BRONX,40.81687,-73.89747,8/14/2020,2/26/2024
334757,RICK'S CHICKS LIVE POUL MKT&MORE  ,Medium Grocery Store,1024,Leggett Ave, ,Bronx,NY,10455,2052,BRONX,40.81371,-73.89952,6/30/1994,3/18/2008
849132,Ricks Chicks Live Poultry Market & More Inc  ,Meat/Poultry Specialty,1024,Leggett Ave, ,Bronx,NY,10455,2052,BRONX,40.81371,-73.89952,5/7/2008,10/15/2008
269871,Rite Aid 3844,Combination Grocery/Other,950,Southern Blvd, ,Bronx,NY,10459,3402,BRONX,40.82201,-73.8915,7/30/1996,11/11/2025
920856,Rite Aid 7906,Combination Grocery/Other,840,Westchester Ave, ,Bronx,NY,10459,4001,BRONX,40.81974,-73.90136,10/16/2009,1/2/2023
1164780,Rite Care Pharmacy  ,Convenience Store,898,E 163rd St, ,Bronx,NY,10459,4108,BRONX,40.82098,-73.89828,2/18/2015,9/23/2019
1519466,Rite Care Pharmacy no,Convenience Store,898,E 163rd St,,Bronx,NY,10459,4108,BRONX,40.82086,-73.8983,10/17/2022,2/27/2023
1343261,"Robinson Deli & Grocery, Corp.  ",Convenience Store,950,Longwood Ave, ,Bronx,NY,10459,5008,BRONX,40.81752,-73.89832,11/16/2018,2/15/2021
463379,RODRIGUEZ GROCERY  ,Convenience Store,753,FOX ST, ,BRONX,NY,10455, ,BRONX,40.81573,-73.89832,9/14/1995, 
510040,RODRIGUEZ GROCERY STORE  ,Convenience Store,1006,INTERVALE AVE, ,BRONX,NY,10459, ,BRONX,40.8234,-73.89684,4/14/1998,4/5/2009
548957,ROQUITO DELI GROCERY  ,Small Grocery Store,1035,Westchester Ave, ,Bronx,NY,10459,2416,BRONX,40.82424,-73.89288,9/2/2003,6/15/2009
1082495,Rosa Perez GC  ,Fruits/Veg Specialty,1045,E 163rd St, ,Bronx,NY,10459,4510,BRONX,40.82105,-73.8913,12/6/2012,12/9/2014
1351810,Roselyn Deli Grocery Corp  ,Small Grocery Store,698,Beck St, ,Bronx,NY,10455,3451,BRONX,40.81497,-73.90041,3/19/2019,7/13/2025
1656698,Roselyn Deli Grocery Corp  ,Small Grocery Store,698,Beck St,,Bronx,NY,10455,3451,BRONX,40.81492,-73.90038,6/4/2025, 
1049118,Roxy Grocery & Convenience Corp  ,Convenience Store,935,E 163rd St,Frnt 1,Bronx,NY,10459,4204,BRONX,40.82103,-73.89655,7/6/2012,7/5/2015
1278691,Royal Deli Inc NO,Convenience Store,980,Intervale Ave,,Bronx,NY,10459,3173,BRONX,40.82269,-73.89668,7/31/2017,3/29/2022
1278691,Royal Deli Inc NO,Convenience Store,980,Intervale Ave,,Bronx,NY,10459,3173,BRONX,40.82269,-73.89668,9/8/2022,5/5/2025
1647554,Royal Deli Inc  ,Convenience Store,980,Intervale Ave, ,Bronx,NY,10459,3173,BRONX,40.82269,-73.89668,4/14/2025, 
1068749,Royal Food Market Corp  ,Medium Grocery Store,953,Westchester Ave, ,Bronx,NY,10459,3106,BRONX,40.8225,-73.89625,10/26/2012,1/11/2016
620952,RUIZ BROTHERS GROCERY CORP  ,Small Grocery Store,935,E 163RD ST, ,BRONX,NY,10459, ,BRONX,40.82103,-73.89655,7/13/2004,2/26/2006
1115324,S & A Grocery Corp  ,Convenience Store,1103,Intervale Ave, ,Bronx,NY,10459,2301,BRONX,40.82616,-73.89718,11/6/2013,11/24/2015
882413,S & S Express Deli Inc  ,Small Grocery Store,948,E 163rd St, ,Bronx,NY,10459,4209,BRONX,40.82096,-73.896,2/12/2009,11/3/2009
857602,S Won Provision Inc  ,Large Grocery Store,1054,Southern Blvd, ,Bronx,NY,10459,3426,BRONX,40.82438,-73.89188,8/25/2008,3/16/2018
857602,S Won Provision Inc  ,Large Grocery Store,1054,Southern Blvd, ,Bronx,NY,10459,3426,BRONX,40.82438,-73.89188,3/29/2018,12/20/2021
731457,S. M. DELI GROCERY STORE  ,Small Grocery Store,1095,Southern Blvd, ,Bronx,NY,10459,2417,BRONX,40.82618,-73.89196,1/5/2005,1/8/2006
1450103,S. Won Provision Inc/Southern Farm  ,Supermarket,1046,Southern Blvd,,Bronx,NY,10459,3484,BRONX,40.82415,-73.89169,6/4/2021, 
1275426,Sabor Latino Deli Supermarket Corp  ,Convenience Store,1000,Longwood Ave, ,Bronx,NY,10459,5169,BRONX,40.81687,-73.89719,5/9/2017,10/14/2020
1392435,Sabor Latino Deli Supermarket Corp  ,Medium Grocery Store,1000,Longwood Ave, ,Bronx,NY,10459,5169,BRONX,40.81676,-73.8973,3/18/2020,12/31/2024
1623590,Sabor Latino Deli Supermarket Corp  ,Medium Grocery Store,1000,Longwood Ave, ,Bronx,NY,10459,5169,BRONX,40.81678,-73.8973,11/7/2024,6/9/2025
1653429,Sabor Latino Deli Supermarket Corp  ,Medium Grocery Store,1000,Longwood Ave, ,Bronx,NY,10459,5169,BRONX,40.81678,-73.8973,5/19/2025, 
1135815,Sada Deli & Convenience Corp  ,Small Grocery Store,1106,Westchester Ave, ,Bronx,NY,10459,2505,BRONX,40.82539,-73.89044,10/10/2014,8/24/2015
1236304,Sal Quick Stop Deli Grocery Inc  ,Small Grocery Store,1030,Southern Blvd, ,Bronx,NY,10459,3426,BRONX,40.8239,-73.89182,3/15/2016,3/20/2017
935350,Salcedo Grocery & Deli Corp  ,Convenience Store,1318,Lafayette Ave, ,Bronx,NY,10474,7202,BRONX,40.81687,-73.88617,2/4/2010,8/29/2018
865307,Salcedo Grocery Store Deli  ,Convenience Store,1260,Westchester Ave, ,Bronx,NY,10459,2611,BRONX,40.827,-73.88737,9/15/2008,6/16/2021
1329116,Salcedo Supermarket Corp  ,Medium Grocery Store,1318,Lafayette Ave, ,Bronx,NY,10474,7202,BRONX,40.81686,-73.88643,9/10/2018,4/20/2025
1640361,Salcedo Supermarket Corp  ,Medium Grocery Store,1318,Lafayette Ave, ,Bronx,NY,10474,7202,BRONX,40.81677,-73.88625,2/26/2025, 
880383,Sam Stop Express Inc  ,Convenience Store,870,Hunts Point Ave, ,Bronx,NY,10474,5402,BRONX,40.81877,-73.88924,2/17/2009,10/20/2010
867461,Sam X Deli Grocery Inc  ,Convenience Store,948,E 163rd St, ,Bronx,NY,10459,4209,BRONX,40.82094,-73.8959,10/1/2008,2/11/2009
1604154,Sammay's Deli & Grocery Inc  ,Convenience Store,1131,W Farms Rd,,Bronx,NY,10459,2432,BRONX,40.82667,-73.8903,7/18/2024, 
1635462,Sammy Fish & Deli  ,Combination Grocery/Other,844,Hunts Point Ave,,Bronx,NY,10474,5406,BRONX,40.81763,-73.88835,4/2/2025,8/27/2025
1121210,Sammy's Deli & Grill Corp.  ,Small Grocery Store,1126,Westchester Ave, ,Bronx,NY,10459,2505,BRONX,40.82568,-73.8899,2/6/2014,7/8/2018
1267598,Samy Fish & Deli Inc.  ,Convenience Store,844,Hunts Point Ave, ,Bronx,NY,10474,5406,BRONX,40.8176,-73.8885,12/14/2016,9/3/2018
780523,SENECA GROCERY & DELI  ,Medium Grocery Store,1331,Seneca Ave, ,Bronx,NY,10474,4611,BRONX,40.81912,-73.88621,4/4/2006,7/15/2009
1001299,Sensacion Deli Grocery Corp  ,Medium Grocery Store,986,Rogers Place, ,Bronx,NY,10459, ,BRONX,40.82371,-73.89759,6/2/2011,11/6/2014
1008630,Serie 55 Supermarket Corp  ,Convenience Store,1000,Longwood Ave, ,Bronx,NY,10459,5169,BRONX,40.81684,-73.89721,6/8/2011,7/7/2016
822284,Seven Brothers Mini Market Corp  ,Medium Grocery Store,1000,Hoe Ave, ,Bronx,NY,10459, ,BRONX,40.82333,-73.8904,6/8/2007,8/1/2010
640005,SEVEN DAYS DELI AND GROCERY  ,Small Grocery Store,1083,Southern Blvd, ,Bronx,NY,10459,2417,BRONX,40.82559,-73.89199,9/30/2004,8/16/2005
945176,Simpson Deli and Grocery Inc  ,Small Grocery Store,1011,E 163rd St, ,Bronx,NY,10459,4308,BRONX,40.82103,-73.89269,4/19/2010,9/26/2013
779475,Simreen Packing Enterprises Inc  ,Meat/Poultry Specialty,1260,Westchester Ave, ,Bronx,NY,10459,2611,BRONX,40.827,-73.88737,2/20/2006,9/14/2008
779475,Simreen Packing Enterprises Inc  ,Meat/Poultry Specialty,1260,Westchester Ave, ,Bronx,NY,10459,2611,BRONX,40.827,-73.88737,9/16/2008, 
569084,SK Fruit Market Corp  ,Medium Grocery Store,1057,Southern Blvd,,Bronx,NY,10459,2417,BRONX,40.82483,-73.89213,5/22/1990, 
1386212,Skyline 1 Deli & Grocery Corp  ,Convenience Store,870,Prospect Ave,,Bronx,NY,10459,3926,BRONX,40.82028,-73.90134,2/10/2020,11/29/2024
1386212,Skyline 1 Deli & Grocery Corp  ,Convenience Store,870,Prospect Ave,,Bronx,NY,10459,3926,BRONX,40.82028,-73.90134,12/12/2024, 
1527986,Son Sonateca Grocery Store Corp.  ,Convenience Store,945,Aldus St,,Bronx,NY,10459,3512,BRONX,40.8232,-73.89144,1/19/2023, 
978987,South Bronx Mini Market  ,Large Grocery Store,945,East 163rd Street, ,Bronx,NY,10459,4219,BRONX,40.82102,-73.89617,3/29/2011,12/8/2013
