camis,dba,boro,building,street,zipcode,cuisine_description,latitude,longitude,inspection_date,grade,score
50084095,HALAL MUSA CHINESE FOOD,Bronx,2023,WESTCHESTER AVENUE,10462,Chinese,40.833660420754,-73.856787734981,2023-06-05T00:00:00.000,A,13
50084095,HALAL MUSA CHINESE FOOD,Bronx,2023,WESTCHESTER AVENUE,10462,Chinese,40.833660420754,-73.856787734981,2023-06-05T00:00:00.000,A,13
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-10-23T00:00:00.000,A,9
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-10-23T00:00:00.000,A,9
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-08-12T00:00:00.000,P,2
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-07-30T00:00:00.000,,86
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-01-13T00:00:00.000,A,13
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2025-01-13T00:00:00.000,A,13
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-10-30T00:00:00.000,,30
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-03-05T00:00:00.000,A,9
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2024-03-05T00:00:00.000,A,9
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2023-04-21T00:00:00.000,,21
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2023-04-21T00:00:00.000,,21
50086524,STOP & GO DELI,Bronx,134,WESTCHESTER SQUARE,10461,Sandwiches,40.840097589964,-73.842671651104,2023-04-21T00:00:00.000,,21
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2025-11-17T00:00:00.000,A,13
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2025-11-17T00:00:00.000,A,13
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-08-28T00:00:00.000,B,27
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-08-28T00:00:00.000,B,27
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-08-28T00:00:00.000,B,27
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-08-28T00:00:00.000,B,27
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-08-28T00:00:00.000,B,27
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,25
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,25
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,25
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,25
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2024-06-18T00:00:00.000,,
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-03-14T00:00:00.000,A,13
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-03-14T00:00:00.000,A,13
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-02-21T00:00:00.000,,24
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-02-21T00:00:00.000,,24
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-02-21T00:00:00.000,,24
50086659,TASTY PICKS II,Bronx,89,EAST GUN HILL ROAD,10467,Sandwiches,40.881700258024,-73.87964410776,2023-02-21T00:00:00.000,,24
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2026-06-03T00:00:00.000,A,13
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2026-06-03T00:00:00.000,A,13
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2026-06-03T00:00:00.000,A,13
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2025-01-13T00:00:00.000,A,13
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2025-01-13T00:00:00.000,A,13
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2024-04-03T00:00:00.000,,
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2024-04-03T00:00:00.000,A,9
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2024-04-03T00:00:00.000,A,9
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2023-11-20T00:00:00.000,,29
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2023-11-20T00:00:00.000,,29
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2023-11-20T00:00:00.000,,29
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2023-11-20T00:00:00.000,,29
50087537,M & R DELI & HERO SHOP,Bronx,1200,MORRIS PARK AVENUE,10461,Sandwiches,40.851067973148,-73.84854838678,2023-11-20T00:00:00.000,,29
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2025-07-31T00:00:00.000,A,12
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2025-07-31T00:00:00.000,A,12
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2023-12-01T00:00:00.000,,21
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2023-12-01T00:00:00.000,,21
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2023-12-01T00:00:00.000,,21
50088433,YANKEE TWIN EATERY,Bronx,844,RIVER AVENUE,10451,Sandwiches,40.827028918055,-73.92636672729,2023-12-01T00:00:00.000,,21
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2026-02-12T00:00:00.000,A,9
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2026-02-12T00:00:00.000,A,9
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-11-25T00:00:00.000,A,13
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-11-25T00:00:00.000,A,13
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,20
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,20
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,20
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,20
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2024-05-29T00:00:00.000,,20
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50089076,3A'S LEGACY SALAD & GRILL,Bronx,445,MORRIS PARK AVENUE,10460,Soups/Salads/Sandwiches,40.840407004557,-73.873145047721,2023-02-24T00:00:00.000,C,42
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2026-07-22T00:00:00.000,,32
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2026-07-22T00:00:00.000,,32
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2026-07-22T00:00:00.000,,
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2026-07-22T00:00:00.000,,32
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2026-07-22T00:00:00.000,,32
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-07-02T00:00:00.000,A,12
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-07-02T00:00:00.000,A,12
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-07-02T00:00:00.000,A,12
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2025-06-13T00:00:00.000,,29
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2024-04-12T00:00:00.000,A,12
50092693,S & D CATERERS,Bronx,1514,CROSBY AVENUE,10461,Sandwiches,40.842615870242,-73.830127919798,2024-04-12T00:00:00.000,A,12
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2026-03-05T00:00:00.000,A,12
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2026-03-05T00:00:00.000,A,12
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2024-10-17T00:00:00.000,A,11
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2024-10-17T00:00:00.000,A,11
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2024-10-17T00:00:00.000,A,11
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-05-18T00:00:00.000,A,11
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-05-18T00:00:00.000,A,11
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,25
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,25
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,25
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,25
50096673,SEA BREEE DELI,Bronx,325,CITY ISLAND AVENUE,10464,Sandwiches,40.84767880895,-73.78666497222,2023-04-19T00:00:00.000,,25
50101469,FOOD HAI CHINESE RESTAURANT,Bronx,2036,BOSTON ROAD,10460,Chinese,40.841017464918,-73.879287911827,2026-04-13T00:00:00.000,A,9
50101469,FOOD HAI CHINESE RESTAURANT,Bronx,2036,BOSTON ROAD,10460,Chinese,40.841017464918,-73.879287911827,2026-04-13T00:00:00.000,A,9
50101469,FOOD HAI CHINESE RESTAURANT,Bronx,2036,BOSTON ROAD,10460,Chinese,40.841017464918,-73.879287911827,2024-10-21T00:00:00.000,A,9
50101469,FOOD HAI CHINESE RESTAURANT,Bronx,2036,BOSTON ROAD,10460,Chinese,40.841017464918,-73.879287911827,2024-10-21T00:00:00.000,A,9
50101469,FOOD HAI CHINESE RESTAURANT,Bronx,2036,BOSTON ROAD,10460,Chinese,40.841017464918,-73.879287911827,2023-05-10T00:00:00.000,A,2
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-06-24T00:00:00.000,A,12
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-06-24T00:00:00.000,A,12
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-06-24T00:00:00.000,A,12
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2026-05-15T00:00:00.000,,40
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2025-02-14T00:00:00.000,A,13
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2025-02-14T00:00:00.000,A,13
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2025-02-14T00:00:00.000,A,13
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2025-02-14T00:00:00.000,A,13
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2024-07-19T00:00:00.000,,22
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2024-07-19T00:00:00.000,,22
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2024-07-19T00:00:00.000,,22
50101919,GALLEGO SEAFOOD,Bronx,104,EAST  183 STREET,10453,Seafood,40.858009533716,-73.901713723761,2024-07-19T00:00:00.000,,22
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2026-08-17T00:00:00.000,,25
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2026-08-17T00:00:00.000,,25
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2026-08-17T00:00:00.000,,25
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2026-08-17T00:00:00.000,,25
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2026-08-17T00:00:00.000,,25
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2025-01-15T00:00:00.000,A,12
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2025-01-15T00:00:00.000,,
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2025-01-15T00:00:00.000,A,12
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2025-01-15T00:00:00.000,A,12
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2024-04-23T00:00:00.000,B,26
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2024-04-23T00:00:00.000,B,26
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2024-04-23T00:00:00.000,B,26
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2024-04-23T00:00:00.000,B,26
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2023-10-17T00:00:00.000,,18
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2023-10-17T00:00:00.000,,18
50104822,167 EMPANADAS RD,Bronx,109,EAST  167 STREET,10452,Sandwiches/Salads/Mixed Buffet,40.834970018919,-73.919050791194,2023-10-17T00:00:00.000,,18
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-08-22T00:00:00.000,A,12
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-08-22T00:00:00.000,A,12
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-08-22T00:00:00.000,A,12
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-08-22T00:00:00.000,A,12
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-08-22T00:00:00.000,A,12
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
50105836,DELICIAS RESTAURANT & SEAFOOD,Bronx,2419,GRAND CONCOURSE,10468,Latin American,40.860633125622,-73.898134393056,2025-03-25T00:00:00.000,,69
