bbl,standard_address,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,res_units,year_built,buildings,assessed_value,owner_name,ser_violation,tax_delinquency,net_inc_sqft,gross_exp_sqft,fld_2020,fld_2050,fld_firm,he_zones,latitude,longitude,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,inc_tar_info,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
2027510022,1107 Bryant Avenue,1,New York City,2,Bronx,202,BX 02 - Hunts Point/Longwood,3710,Mott Haven/Hunts Point,17,City Council District 17,36005012701,97,1923,1,4019850,BRYANT ASSOCIATES,1,0,12.8,17,No,No,No,None,40.826473,-73.8892124,,,,,,Information unavailable,1,0,0,0,1,0,0,0,0,1,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230101,20421231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20211201,20261130,0,,,0,,,0,,
2027630100,717 Coster Street,1,New York City,2,Bronx,202,BX 02 - Hunts Point/Longwood,3710,Mott Haven/Hunts Point,17,City Council District 17,36005009300,37,1924,1,1955700,PHOENIX ESTATES HDFC,1,0,14.9,14.9,No,No,No,None,40.8149356,-73.8878479,,,,,,Information unavailable,1,0,1,0,1,0,0,0,0,1,1,1,0,0,,,0,,,0,,,1,20140101,20580101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20080916,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20130429,20330428,0,,,0,,,0,,
2027650296,632 Manida Street,1,New York City,2,Bronx,202,BX 02 - Hunts Point/Longwood,3710,Mott Haven/Hunts Point,17,City Council District 17,36005009300,,1925,1,191700,THE INSTITUTES OF APPLIED HUMAN DYNAMICS INC.,0,0,,,No,No,No,None,40.8126572,-73.8876242,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20181001,20380930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2027660081,621 Bryant Avenue,1,New York City,2,Bronx,202,BX 02 - Hunts Point/Longwood,3710,Mott Haven/Hunts Point,17,City Council District 17,36005009300,,1985,1,534150,THE INSTITUTES OF APPLIED HUMAN DYNAMICS INC.,0,0,,,No,No,No,None,40.8130148,-73.8855825,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20181001,20380930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2027850040,280 East 170 Street,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005017702,79,1995,1,5532300,EUGENE SMILOVIC HOUSING DEVELOPMENT FUND  CORP,1,0,,,No,No,No,None,40.8374159,-73.9111414,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20230115,20271231,0,,,0,,,0,,,0,,
2028010031,1882 Grand Concourse,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005023302,44,1914,1,1119600,CONCOURSE FLATIRON ASSOCIATES LP,1,0,8.3,8.3,No,No,No,None,40.8487832,-73.9060912,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028100037,243 Echo Place,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,15,City Council District 15,36005023502,119,1994,1,2079900,CONCOURSE GARDENS HOUSING DEVELOPMENT FU ND CO. INC,0,0,6.6,10.7,No,No,No,None,40.8497557,-73.9037476,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250101,20291231,0,,,0,,,0,,,0,,
2028160049,1347 Morris Avenue,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005017902,19,2002,1,322200,1347 MORRIS AVENUE CORPORATION,0,0,8.9,10,No,No,No,None,40.8369694,-73.9122659,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250623,20260622,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2028320015,1413 Sheridan Avenue,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022500,,1999,1,1017450,SHERIDAN HILL HOUSECORPORATION,0,0,,,No,No,No,None,40.838891,-73.912679,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070206,20270205,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2028330020,1425 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022300,76,1917,1,2499300,STANDY ONE ASSOCIATES A NEW YORK LIMITED  PARTNERSH,1,0,11.8,15.5,No,No,No,None,40.839729,-73.9138054,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20030910,20331001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231001,20330909,0,,,0,,,0,,
2028330026,1417 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022300,27,1916,1,686250,STANDY ONE ASSOCIATES A NEW YORK LIMITED  PARTNERSH,0,0,6.3,10.8,No,No,No,None,40.839471,-73.9138817,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20030910,20331001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231001,20330909,0,,,0,,,0,,
2028330028,1411 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022300,26,1916,1,650700,STANDY ONE ASSOCIATES A NEW YORK LIMITED  PARTNERSH,0,0,6,10.6,No,No,No,None,40.8392927,-73.9139903,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20030910,20331001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231001,20330909,0,,,0,,,0,,
2028330030,1403 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022300,29,1916,1,927900,STANDY ONE ASSOCIATES A NEW YORK LIMITED  PARTNERSH,1,0,,,No,No,No,None,40.8391254,-73.9141026,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20030910,20331001,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231001,20330909,0,,,0,,,0,,
2028340001,1455 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022300,291,1923,14,9176400,ROOSEVELT GARDENS ASSOCIATES,1,0,9.2,12.6,No,No,No,None,40.8405796,-73.9135586,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20210201,20320229,0,,,0,,,0,,
2028400077,1325 Grand Concourse,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022102,73,1924,1,2223000,CONCOURSE GREEN ASSOCIATES,1,0,11.5,15.4,No,No,No,None,40.837337,-73.9156986,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20020829,20300901,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220801,20320731,0,,,0,,,0,,
2028400084,133 East Clarke Place,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022102,53,1927,1,1595250,CONCOURSE GREEN ASSOCIATES,1,0,10.2,14.4,No,No,No,None,40.837502,-73.9161393,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20020829,20300901,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220801,20320731,0,,,0,,,0,,
2028410089,115 Marcy Place,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005022102,42,1924,1,1236600,CONCOURSE GREEN ASSOCIATES,0,0,10.6,14.7,No,No,No,None,40.8382925,-73.9161744,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,1,20020829,20300901,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220801,20320731,0,,,0,,,0,,
2028630007,1988 Davidson Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024300,16,1925,1,595350,1988 DAVIDSON LLC,1,0,13.8,13.9,No,No,No,None,40.8523431,-73.9095418,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240401,20340331,0,,,0,,,0,,
2028630009,1996 Davidson Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024300,16,1925,1,545850,1988 DAVIDSON LLC,1,0,12.7,12.3,No,No,No,None,40.8525461,-73.9093572,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240401,20340331,0,,,0,,,0,,
2028630016,2024 Davidson Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024300,16,1926,1,793350,1988 DAVIDSON LLC,0,0,18.3,13,No,No,No,None,40.8532565,-73.9087092,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240401,20340331,0,,,0,,,0,,
2028630008,1992 Davidson Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024300,16,1925,1,379350,1992 DAVIDSON LLC,1,0,9.1,12.3,No,No,No,None,40.8524446,-73.9094513,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20111001,20310930,0,,,0,,,0,,
2028660091,57 West 175 Street,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005021502,54,1927,1,1501650,MACOMB VILLAGE ASSOC,1,0,7.3,11.4,No,No,No,None,40.8483485,-73.9152979,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050228,20320301,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250301,20300228,0,,,0,,,0,,
2028660030,1664 Macombs Road,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005021502,53,1927,1,1593000,MACOMB VILLAGE ASSOC,1,0,6.2,8.8,No,No,No,None,40.8477148,-73.9158084,,,,,,Information unavailable,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050228,20320301,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250301,20300228,0,,,0,,,0,,
2028700040,2007 Davidson Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024300,45,1924,1,949500,LANDMINE LLC,1,0,5.8,10.4,No,No,No,None,40.8530567,-73.9095192,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220901,20321031,0,,,0,,,0,,
2028720117,1460 Shakespeare Avenue,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005021302,79,2002,1,2106000,SHAKESPEARE SENIOR HOUSING DEVELOPMENT F UND CORP.,0,0,,,No,No,No,None,40.8432768,-73.9199739,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240801,20290731,0,,,0,,,0,,,0,,
2028740014,1430 Plimpton Avenue,1,New York City,2,Bronx,204,BX 04 - Highbridge/Concourse,3708,Highbridge/South Concourse,16,City Council District 16,36005021302,78,2003,1,1799100,HIGHBRIDGE SENIOR HOUSING DEVELOPMENT FU ND CORP,1,0,8.2,10.6,No,No,No,None,40.8432262,-73.9222257,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250401,20300331,0,,,0,,,0,,,0,,
2028790075,1820 Phelan Place,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024501,43,1927,1,1126350,ANDREWS PLAZA HOUSING ASSOCIATES,1,0,7.9,11,No,No,No,None,40.8526202,-73.9166408,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028790149,1840 Sedgwick Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005024501,46,1928,1,1143450,ANDREWS PLAZA HOUSING ASSOCIATES,1,0,8.5,10.4,No,No,No,None,40.8531343,-73.9177715,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028770453,1800 Popham Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005020502,33,1921,1,874800,ANDREWS PLAZA HOUSING ASSOCIATES,1,0,9.1,9.8,No,No,No,None,40.8512486,-73.9177305,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028770543,1785 Popham Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005020502,25,1925,1,648900,ANDREWS PLAZA HOUSING ASSOCIATES,0,0,8.5,11,No,No,No,None,40.8517017,-73.9180661,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028780156,1725 Andrews Avenue South,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005021501,84,1930,1,2238300,ANDREWS PLAZA HOUSING ASSOCIATES,1,0,8.5,10.4,No,No,No,None,40.85014,-73.918003,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028780190,1760 Andrews Avenue South,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005021501,67,1927,1,2097000,ANDREWS PLAZA HOUSING ASSOCIATES,1,0,9.5,9.8,No,No,No,None,40.8505589,-73.9165385,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20231201,20281130,0,,,0,,,0,,
2028800029,1600 Sedgwick Avenue,1,New York City,2,Bronx,205,BX 05 - Fordham/University Heights,3707,University Heights/Fordham,14,City Council District 14,36005020501,766,1972,2,19755450,RIVERVIEW REDEVELOPMENT COMPANY,1,0,,,No,No,No,None,40.8481375,-73.9236549,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20201218,20401231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029290074,1691 Fulton Avenue,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005016700,56,1926,1,1487250,"1691 FULTON AVENUE ASSOCIATES, L.P.",1,0,8.8,13.3,No,No,No,None,40.8403042,-73.898828,,,,,,Information unavailable,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,1,20061101,20261031,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029380011,1424 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015300,20,1908,1,863550,CROTONA PARK REDEVELOPMENT LLC,0,0,16.2,18.9,No,No,No,None,40.8345706,-73.8958771,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029380012,1428 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015300,12,1908,1,843300,CROTONA PARK REDEVELOPMENT LLC,0,0,15.2,13.8,No,No,No,None,40.8346144,-73.8957433,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029380014,1432 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015300,21,1908,1,903600,CROTONA PARK REDEVELOPMENT LLC,0,0,16.1,18.8,No,No,No,None,40.8346774,-73.8956204,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029380016,1436 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015300,12,1906,1,843750,CROTONA PARK REDEVELOPMENT LLC,1,0,15.1,13.9,No,No,No,None,40.8347404,-73.8954974,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029380018,1440 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015300,21,1906,1,895950,CROTONA PARK REDEVELOPMENT LLC,0,0,15.6,18.4,No,No,No,None,40.8348226,-73.8953419,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029600053,853 Elsmere Place,1,New York City,2,Bronx,206,BX 06 - Belmont/East Tremont,3705,Morrisania/Belmont,15,City Council District 15,36005036502,35,1914,1,1787400,CROTONA PARK REDEVELOPMENT LLC,1,0,,,No,No,No,None,40.8427415,-73.8869806,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029630056,1415 Bristow Street,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,17,City Council District 17,36005015300,50,1927,1,2122650,CROTONA PARK REDEVELOPMENT LLC,1,0,12.9,16.5,No,No,No,None,40.833648,-73.8955027,,,,,,Information unavailable,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20251001,20300930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029400011,1700 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015500,102,1926,1,2064150,CROTONA ESTATES HOUSING DEVE FUND,1,0,6.6,8.5,No,No,No,None,40.8373229,-73.889281,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,1,20161122,20511201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20161122,20361121,1,20161122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2029400032,1738 Crotona Park East,1,New York City,2,Bronx,203,BX 03 - Morrisania/Crotona,3705,Morrisania/Belmont,15,City Council District 15,36005015500,50,1922,1,1052550,CROTONA ESTATES HDFC,1,0,8,11.9,No,No,No,None,40.8382469,-73.8882423,,,,,,Information unavailable,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,,0,,,1,20161122,20511201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20161122,20361121,1,20161122,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
