fc_subsidy_id,ref_bbl,ref_address,agency_name,subsidy_name,sub_subsidy_name,project_name,start_date,end_date,tenure,preservation,program,reac_score,reac_date,tot_bbls,tot_buildings,tot_units,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
07000000011004,1020600034,717 St Nicholas Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,9,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,9,City Council District 9,36061023100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011005,2057777501,3816 Waldo Avenue,NYC Department of Finance,Property Tax Incentives,421-a Tax Incentive Program,,20080101,20330101,,New Construction,FALSE,,,1,1,24,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005028500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20080101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011006,1020610064,1747 Amsterdam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,9,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,7,City Council District 7,36061023100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011007,1020660029,820 St Nicholas Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20450101,,Preservation,FALSE,,,1,1,35,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,9,City Council District 9,36061023501,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20450101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011011,1020730034,1650 Amsterdam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20130101,20470101,,Preservation,FALSE,,,1,1,8,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,7,City Council District 7,36061022500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20130101,20470101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011012,1020760010,553 West 144 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20120101,20460101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,7,City Council District 7,36061022900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20120101,20460101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011014,1020880080,617 West 141 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,42,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,7,City Council District 7,36061022500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011015,1020990015,625 West 152 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,30,1,New York City,1,Manhattan,109,MN 09 - Morningside Heights/Hamilton,3802,Morningside Heights/Hamilton Heights,7,City Council District 7,36061023700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011016,1021070072,929 St Nicholas Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160101,20500101,,Preservation,FALSE,,,1,1,65,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061023900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20500101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011017,1021080060,494 West 158 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19960101,20300101,,Preservation,FALSE,,,1,1,24,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061023900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19960101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011018,1021090088,1026 St Nicholas Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20130101,20470101,,Preservation,FALSE,,,1,1,45,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20130101,20470101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011019,1021100008,448 West 163 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19990101,20330101,,Preservation,FALSE,,,1,2,40,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19990101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011020,1021110015,470 West 165 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19970101,20310101,,Preservation,FALSE,,,1,1,28,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011021,1021140066,535 West 155 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20040101,20380101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20380101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011022,1021140068,539 West 155 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20040101,20380101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20380101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011023,2057790810,3804 Greystone Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,40,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005033500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011024,1021140117,552 West 156 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20100101,20440101,,Preservation,FALSE,,,1,1,10,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20440101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011025,1021150051,531 West 156 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20450101,,Preservation,FALSE,,,1,1,15,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20450101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011035,1021210053,2094 Amsterdam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20450101,,Preservation,FALSE,,,1,2,18,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20450101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011036,1021220138,552 West 163 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011037,2057850284,5620 Sylvan Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170101,20310101,,Preservation,FALSE,,,1,1,77,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005029500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011038,1021220140,548 West 163 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,20,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061024500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011040,1021290043,502 West 173 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,20,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061025300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011041,1021300037,526 West 174 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060101,20400101,,Preservation,FALSE,,,1,1,16,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061026100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060101,20400101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011045,1021330050,220 Audubon Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19960101,20300101,,Preservation,FALSE,,,1,1,37,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061026100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19960101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011046,1021340195,800 Riverside Drive,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20010101,20350101,,Preservation,FALSE,,,1,1,80,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,7,City Council District 7,36061024100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20010101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011047,1021420089,280 Ft Washington Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20030101,20370101,,Preservation,FALSE,,,1,1,37,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061025300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20030101,20370101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011049,1021440038,608 West 178 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19980101,20320101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061026300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20320101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011052,2057927501,3511 Cambridge Avenue,NYC Department of Finance,Property Tax Incentives,421-a Tax Incentive Program,,20130101,20280101,,New Construction,FALSE,,,1,1,10,1,New York City,2,Bronx,208,BX 08 - Riverdale/Fieldston,3701,Riverdale/Kingsbridge,11,City Council District 11,36005029500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011053,1021590012,510 West 188 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170101,20510101,,Preservation,FALSE,,,1,1,34,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061026900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20510101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011054,1021590025,515 West 187 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19980101,20320101,,Preservation,FALSE,,,1,1,43,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061026900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19980101,20320101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011055,2022660023,223 St Anns Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20040101,20380101,,Preservation,FALSE,,,1,1,9,1,New York City,2,Bronx,201,BX 01 - Mott Haven/Melrose,3710,Mott Haven/Hunts Point,8,City Council District 8,36005003900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20040101,20380101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011056,1021610060,530 Audubon Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20000101,20340101,,Preservation,FALSE,,,1,1,45,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20000101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011058,1021610064,520 Audubon Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,45,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011060,1021640042,4308 Broadway,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,19970101,20310101,,Preservation,FALSE,,,1,1,21,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19970101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011062,1021690034,1621 St Nicholas Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20020101,20360101,,Preservation,FALSE,,,1,1,38,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011063,1021700252,390 Wadsworth Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20050101,20390101,,Preservation,FALSE,,,1,1,42,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011064,1021700420,75 Wadsworth Terrace,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20140101,20480101,,Preservation,FALSE,,,1,2,83,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061027900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140101,20480101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011065,1021740180,16 Arden Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160101,20500101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061028500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20500101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011066,1021740182,12 Arden Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170101,20510101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061028500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20510101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011067,1022000009,436 West 204 Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190101,20530101,,Preservation,FALSE,,,1,3,88,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190101,20530101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011068,1022180042,541 Academy Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160101,20500101,,Preservation,FALSE,,,1,1,24,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20500101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011069,1022180044,545 Academy Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170101,20510101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20510101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011070,1022180048,553 Academy Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160101,20500101,,Preservation,FALSE,,,1,1,26,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20500101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000011071,1022180050,557 Academy Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160101,20500101,,Preservation,FALSE,,,1,2,77,1,New York City,1,Manhattan,112,MN 12 - Washington Heights/Inwood,3801,Washington Heights/Inwood,10,City Council District 10,36061029100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20500101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
